platform,text,rating,date,author,url
Google Play,단점도 있지만 써본 영어 학습 어플중에 제일 유익해요,5,2022-12-29,S,https://play.google.com/store/apps/details?id=com.ringle&reviewId=e764ac48-ec76-473a-b761-bc5241fb7cdd
Google Play,업데이트때마다 접속하면 팅깁니다. 이럴거면 왜 업데이트를 하는건가요?,1,2022-12-25,Jaejeong Lee,https://play.google.com/store/apps/details?id=com.ringle&reviewId=71deb010-39ce-450e-9fd2-3fbf70fa5b11
Google Play,링글 자체는 좋은데 앱이 튕기는 현상이 자주 나타남. 이 부분이 개선 되길 바람,2,2022-12-22,지은,https://play.google.com/store/apps/details?id=com.ringle&reviewId=446bf59a-6a5c-415c-b078-f2d3c03ff7a6
Google Play,업데이트 이후 소셜 계정으로 로그인란에서 카카오톡은 사라졌습니다. 카카오톡으로 로그인 하기 기능 빠르게 복구 부탁드립니다.,4,2022-12-21,Alex,https://play.google.com/store/apps/details?id=com.ringle&reviewId=313a1b50-cc9b-478a-bbe2-b4e55f8445e7
Google Play,아침 출근 할 때마다 새로 나온 교재를 읽습니다. 주제가 다양해서 좋았구 친구들도 교재 내용이 다양해서 활용하기 좋다고 하네용~! 좋은 앱 항상 감사합니다~,5,2022-12-12,동방밍쮠쭈 상해 일기장,https://play.google.com/store/apps/details?id=com.ringle&reviewId=3cd6ece6-f28a-4c86-b504-9f45a5d7c813
Google Play,제대로된 선생님들과 영어실력 키우고 싶을때 링글이 직빵입니다 교재도 좋고 콘텐츠가 많아서 아침에 어플보며 무료료 공부할 때도 많네요 뽕뽑아가요~!,5,2022-12-08,이미선,https://play.google.com/store/apps/details?id=com.ringle&reviewId=bf3d9c3b-f823-4904-912a-57380858fb09
Google Play,"학원이나 다른 전화영어, 화상영어로 아쉬웠던 부분들이 다 해소되는 만족스러운 수업이었습니다. 수업 해보고 싶은 튜터들이 너무 많네요",5,2022-12-07,Wooram Choi (버떠뜨),https://play.google.com/store/apps/details?id=com.ringle&reviewId=93f4f5d3-4506-4c50-8460-5725c4a7a352
Google Play,링글 다운 받고 싶은테 Play 스토어 앱 다운로드 문제 해결 해 주세요 잘 안돼요,2,2022-11-22,박 근영박,https://play.google.com/store/apps/details?id=com.ringle&reviewId=227121a1-df30-4f8e-b704-57e5c774fead
Google Play,"링글이라는 튜터 시스템이 아니라, 앱의 강제 업데이트가 너무너무 잦고 앱또한 불안정해보입니다.",2,2022-11-17,Hyeji Jang,https://play.google.com/store/apps/details?id=com.ringle&reviewId=be7caa43-d895-4a97-bc0c-e1fac2943710
Google Play,수업 중에 모바일로도 강의노트를 보고싶어요,4,2022-11-17,우지,https://play.google.com/store/apps/details?id=com.ringle&reviewId=75798ec5-90bf-45ab-ae81-cdb8af0fc39c
Google Play,인내심테스트 앱인가요. 열때마다 업데이트 한다고 시간걸리고_ 업데이트할것도 없는데_ 튜터 피드백 확인하려고하면 그냥 흰 화면만 뜹니다. 처음엔 이정도까지는 아니었는데 왜이런가요,1,2022-11-09,ssu lee,https://play.google.com/store/apps/details?id=com.ringle&reviewId=f1f61d55-bbbf-45b0-ac4b-1c1da199e1cb
Google Play,수업은 너무 좋습니다 앱의 오류가 많고 업데이트가 잦아서 몇번 예약 시도하다가 안 쓰게 되네요..,3,2022-11-06,Yo Kan,https://play.google.com/store/apps/details?id=com.ringle&reviewId=0f9aadc1-b4b6-450e-ad4b-be847f60eb5d
Google Play,"서비스나 as는 아주 좋아요, 다만 앱이 자꾸 다운되는 현상이 있어서 업데이트좀 부탁드려용",5,2022-10-26,깨짱,https://play.google.com/store/apps/details?id=com.ringle&reviewId=7997025a-8e38-4794-96ac-0bedd56bd5a2
Google Play,오늘 깔아서 네 번 열었는데 열 때마다 자꾸 업데이트 한다고 떠요. 답답해요,1,2022-10-20,오잉,https://play.google.com/store/apps/details?id=com.ringle&reviewId=195cf821-c0fa-4111-96cd-9a3ef76d1611
Google Play,링글 매우 잘 활용하고 만족도도 높습니다. 그런데 갤럭시 폴드의 경우는 화면이 큰 편이라 수업을 하면서 class note도 같이 볼 수 있는데 줌 화면만 나오도록 되어있더군요. 이 부분 수정되면 수업하는데 큰 도움이 될 거 같습니다,5,2022-10-08,학습심층,https://play.google.com/store/apps/details?id=com.ringle&reviewId=df22d183-4667-44f9-9164-79504318bb31
Google Play,필요한 정보찾기가 편하고 일반적으로 작동잘됩니다.,5,2022-10-07,Sunyoung Huh,https://play.google.com/store/apps/details?id=com.ringle&reviewId=aef515ce-0e82-48ff-9d0b-92209cd9f918
Google Play,"링글 수업 9번 들었어요, 회사 노트북으로는 보안 때문에 ZOOM 접속이 안되서 휴대폰으로 주로 들고 (;;) 합니다. 갤럭시 탭으로 들어와 봤는데, 놀랍게도 화면 가로 전환이 안되네요.... 큰화면으로 볼려고 하는데... 태블릿 가로 버전도 지원 해주시면 좋겠네요 감사합니다",4,2022-09-24,Jenny Park,https://play.google.com/store/apps/details?id=com.ringle&reviewId=bf5f96a3-8ac4-40ed-bd1f-20baa5cbf704
Google Play,수업 자체는 좋은데 앱이 엉망입니다. 첫번째 깔았을 땐 열면 바로 튕겨서 무용지물이더니 두번째 깔았을 땐 필수 업데이트를 무한진행합니다.,1,2022-08-21,Yeun Kang,https://play.google.com/store/apps/details?id=com.ringle&reviewId=dd0b16f9-e371-465b-9978-846d7a26132c
Google Play,Its really amazing app for learning English!!!,5,2022-08-14,Selochan Lee (Sero),https://play.google.com/store/apps/details?id=com.ringle&reviewId=7fc96bcd-bda2-46cc-8af7-c9d5bcfaee12
Google Play,앱이 갑자기 아예 안열립니다.. 수강 기간도 얼마 안남았는데,1,2022-08-05,Gyeong-Ha Kim,https://play.google.com/store/apps/details?id=com.ringle&reviewId=07c24cd5-4c1f-4e3c-a796-c65b9180d876
Google Play,맨날 튕기더니 업데이트 후 이제는 아예 앱 실행이 안됨,1,2022-08-02,Silveriver,https://play.google.com/store/apps/details?id=com.ringle&reviewId=73046a82-51be-4a23-b53f-fcb25eb28971
Google Play,8월 1일부터 앱이 아예 안열립니다ㅠ,4,2022-08-02,Jeehye Kim,https://play.google.com/store/apps/details?id=com.ringle&reviewId=b394106d-0ae2-40c1-bc8e-572f58ae5a0c
Google Play,링글 수업 자체의 퀄리티는 굉장히 높은 편인것 같고 만족합니다. 교재 또한 다양해서 굳이 1:1 수업을 하지 않아도 공부할 수 있는게 많이 있습니다. 무료 강의도 몇 번 들어봤는데 이런 서비스도 만족합니다. 다만 수업은 좋지만 환경 개선이 필요할 것 같습니다. 링글 수업은 웹으로 보기에만 적합하게 만든 것 같습니다. 저는 직장인이기 때문에 중간중간 시간 날때마다 공부를 하려고 하는데 핸드폰(갤럭시노트10)으로 무료강의를 들으려고 하면 웨비나 접속이 안 되서 못 듣고 아이패드로 수업예습을 하려고 오늘 처음 접속해 봤더니 화면 비율이 최적화 되어있지 않더군요. 집에서 노트북으로 접속하는 경우가 아니라면 굉장히 불편합니다. 제가 수업 결제하기 전에도 이런 비슷한 리뷰를 본 적이 있었는데 역시나 직접 써보니 저도 불편하네요. 수업 자체는 좋은데 이런 부분들 때문에 계속 들어야 할지 말지 고민입니다. 빨리 업데이트 해주셨으면 해서 적습니다.,3,2022-07-22,Gina Suh,https://play.google.com/store/apps/details?id=com.ringle&reviewId=e1272d5e-5741-4b65-b27f-aba809df4ef7
Google Play,"오류가 너무 많고, 한번에 앱이 실행되는 경우가 드물 정도.",2,2022-07-21,gahee yu,https://play.google.com/store/apps/details?id=com.ringle&reviewId=e1bf3031-b893-41fe-9bf0-3ad783778368
Google Play,"링글의 학습 시스템은 굉장히 좋은데 앱에 몇 가지 개선했으면 하는 부분들이 있습니다. 1. 가끔 앱을 실행하면 오류가 났는지 튕기고 다시 실행되는 경우가 있는데 이 부분이 수정이 됐으면 좋겠습니다. 2. 1:1 수업 탭에 시간 먼저 선택과 튜터 먼저 선택이 있는데, 교재 먼저 선택도 추가됐으면 좋겠습니다. 원하는 수업 주제를 먼저 고르고 해당 주제에 특화된 튜터를 고르길 희망하는 경우도 있기 때문입니다.",4,2022-07-02,송시영 (Simon Song),https://play.google.com/store/apps/details?id=com.ringle&reviewId=279dd027-34e7-49c0-ad44-0b32d84263e1
Google Play,"앱 너무 좋고 잘 공부하는 중인데요, 업데이트 이후에 자꾸 화면도 튕기고 교재를 한글로 전환하는 기능이 아예 안됩니다. 가끔 뜻을 모를때 한글 전환하며 볼 수 있는 것이 정말 좋았는데 이것좀 고쳐주시면 좋겠어요. 한가지 더 추가합니다. 튜터 알림시간 설정이 있으면 좋겠어요. 가끔 새벽에 알람이 와서 불편합니다.",3,2022-05-26,Juni Yoo,https://play.google.com/store/apps/details?id=com.ringle&reviewId=e70173c1-068f-446d-9831-4d1ce822a9a9
Google Play,대상이 제가 아닌 푸시알림이 계속 옵니다 버그인지 운영에서 테스트중이신건진 모르겠으나 빠르게 수정해주세요 계속 울려서 거슬려요,1,2022-05-06,Xiz Li,https://play.google.com/store/apps/details?id=com.ringle&reviewId=49fbd9b7-02a5-492a-8c48-86f768f3b027
Google Play,"어제(5월2일)까지 잘되던 앱이 오늘부터 계속 튕겨서 못들어갑니다. 7.6.1버전입니다. 지우고 다시 깔아봐도 계속 안됩니다. 노트9이고요, 탭7에서는 잘되서 수업은 일단 탭으로 진행했습니다. 탭에는 7.6.0버전입니다.",4,2022-05-03,Dongmyung Min,https://play.google.com/store/apps/details?id=com.ringle&reviewId=a50abede-cb13-4e22-8b74-9e3dcdb8eb70
Google Play,알람 오는것 유용해요,5,2022-03-19,Juneyoung Lee,https://play.google.com/store/apps/details?id=com.ringle&reviewId=8df3fcdc-fb24-4408-b0da-59a26cbd269b
Google Play,"링글 잘 사용하고 있어요. 다만 어플 사용하는데 몇가지 오류가 있어서 불편해요. 핸드폰으로 링글과 영영사전을 모두 보느라 여러 앱을 번갈아 쓰는 경우가 많은데, 어플 전환할 때 그냥 홈화면으로 돌아가더라구요; 예를 들면 교재 읽다가 모르는 단어 나와서 사전 어플 켰다가 다시 링글로 돌아오면 갑자기 홈화면으로 돌아가요. 그래서 매번 공부하던 데 다시 찾아서 돌아가야해서 불편하네요. 갤럭시 유전데, 화면분할 해놓고 화면 비율 조정할 때도 똑같은 문제가 발생해요. 비율 조정하다가 갑자기 홈화면으로 돌아가요. 이것 좀 고쳐주세요...",3,2022-03-02,ka,https://play.google.com/store/apps/details?id=com.ringle&reviewId=88b6c021-7fcf-4ec9-ac4c-cfa7e867c01f
Google Play,두 세 번 짧게 칠 거면 좋음 근데 나처럼 몇 십 번 할 거면 안 하는 게 정말 최선이다.. 선생이랑 애초에 쭉 매칭해서 아니기 때문에 계속 생선이 바뀐다 그 때마다 일일이 하나씩 하나씩 처음하는 느낌.. 너무 싫다 참고로 이거 선생이 매 수업마다 바뀜 다른 화상 영어 전화영어 좋은 거 많으니 그거 쓰세요 이거 선생이 그냥 복불복 운빨입니다 여러 번 쓸 거면 절대 이거 쓰지 마세요,2,2022-03-01,Y Logic Machine,https://play.google.com/store/apps/details?id=com.ringle&reviewId=0366dc10-2584-4fa6-a68e-f33d9ea3716a
Google Play,항상 노력하는 자세에 감동합니다. 선생님들이 너무 자주 바뀌는건 좀 불만인데요 새로운 사람을 지속적으로 만나서 이야기 해 보는걸로는 좋은 기회가 될것 같아요. 찜한 튜터 예약알림 기능이 제일 좋습니다,5,2022-02-20,Ji-young Lee,https://play.google.com/store/apps/details?id=com.ringle&reviewId=d54068ad-11e0-49cc-8612-a5450d12bd1d
Google Play,앱이 매번 튕겨요,1,2022-02-11,롱롱,https://play.google.com/store/apps/details?id=com.ringle&reviewId=6d4ff44d-e471-426e-bdaa-feebbdb4ba6f
Google Play,계속 다운됨,1,2022-01-31,WJ K,https://play.google.com/store/apps/details?id=com.ringle&reviewId=fe0c76e6-8336-4ad0-9d81-c4d9b4656000
Google Play,수강일자 남은 날 중에 딱 하루만 일정이 맞아서 신청했는데 튜터가 취소했네요...24시간 내 수업 신청가능한 보충 수업권 들어오고 원래 수업권도 복원됐는데 어차피 들을 수 있는 날이 없어서 그냥 버리게 생겼어요...보충수업권은 원하는 대로 쓸 수도 없는데ㅜㅠ팔아버릴수도 없고 그대로 날리겠네요...,2,2022-01-28,나의,https://play.google.com/store/apps/details?id=com.ringle&reviewId=e306e6e3-42c5-404a-89f8-72212a3ae9a6
Google Play,"환불하는데 무슨 1:1 문의를 시키고, 30분이 넘도록 답장이 없나요. 별로네요.",1,2022-01-27,TJ Kim,https://play.google.com/store/apps/details?id=com.ringle&reviewId=2b3f44ba-dc1d-4763-bb84-77a37bc9bd44
Google Play,현재까지는 맘에 들어요. 다만 동영상 올리기 용량 좀 늘려주세요. 튜터들 영상이 왜이리 퀄리티 떨어지는지 불만이었는데 제가 소개영상 올려보니 10MB 제한이 걸려있으니 그럴수 밖에 없다는 생각이 듭니다. 일단 제폰 노트20 기준으로 낮은 SD수준으로 아무리 빨리 찍어서 1분 30초 안에 끝내도 90MB이고 압축해도 11MB네요. 그래서 앞뒤를 조금 자르고 겨우 1분27초로 10MB 안에 맞췄습니다. 참고해 주세요. 바이~~,5,2022-01-27,Yun Cheol Lee,https://play.google.com/store/apps/details?id=com.ringle&reviewId=ba004317-3272-4206-92c9-13f41a326822
Google Play,직장인들에게 최고의 영어학습 플랫폼,5,2022-01-22,Ji Young Jeong,https://play.google.com/store/apps/details?id=com.ringle&reviewId=961d3dd4-1082-4e5a-9b6c-d4dca163cd39
Google Play,태블릿 Pc로 수업할 수 있으면 좋겠네요,5,2022-01-20,Heecheol Kim,https://play.google.com/store/apps/details?id=com.ringle&reviewId=17db6336-b07c-43fb-bca7-277e60fc51e6
Google Play,애정하며 사용하는 영어 앱. 수준있는 컨텐츠와 글들 잘 읽고있어요,4,2022-01-14,su-yeon Jun,https://play.google.com/store/apps/details?id=com.ringle&reviewId=adeb7da5-25cf-476f-974c-740a3f2a71ad
Google Play,업데이트 후 오류 작렬,1,2021-11-15,a,https://play.google.com/store/apps/details?id=com.ringle&reviewId=e0ddfa3f-3b19-42e5-b2f1-dd2b9c9c1fb9
Google Play,"지금까지 총 2회 수업했습니다. 그 중 한 번은 튜터가 강의 시작 시간이 지났는데도 들어오지 않았고, 수업시작 6분뒤 고객센터에서 튜터 사정 상 수업이 어렵다는 말만 전달받고 수업이 취소되었습니다. 해당 수업권은 환불되고 추가 수업권까지 보상으로 받았지만 다시 수업하고싶지 않네요.",1,2021-11-11,김예림,https://play.google.com/store/apps/details?id=com.ringle&reviewId=42fd6a62-2a88-4507-93a8-a01b84438bc4
Google Play,돈이 좀 들지만 굉장히 좋은 영어 선생님들을 만날 수 있음,5,2021-11-05,Aiden uishin Lee,https://play.google.com/store/apps/details?id=com.ringle&reviewId=1ab5e8f7-3163-4909-90a0-11e375ad88a0
Google Play,"너무 잘 사용하고 있습니다. 좋아요~ 헌데, 수업 다시 듣기에서 속도 조절 기능이 있으면 너무너무 좋을 것 같아요~!",4,2021-11-04,YOUNGSEONG LEE,https://play.google.com/store/apps/details?id=com.ringle&reviewId=74e87245-c2e7-4066-ab9a-c85abaad3720
Google Play,나의정보수정하기(회원탈퇴) 메뉴는 도대체 어디있는건지 모르겠습니다.,1,2021-08-24,최정우,https://play.google.com/store/apps/details?id=com.ringle&reviewId=199411c7-aae5-4f27-94db-35c2d3a1725d
Google Play,"링글 수업 자체는 너무너무 좋아하는 수강생이지만, 링글 앱에 들어갈 때마다 앱이 새로 업데이트 되었다는 알림창이 떠서 매우 불편해요 :(",4,2021-08-10,Youjung An,https://play.google.com/store/apps/details?id=com.ringle&reviewId=ba3b4ce7-0a98-4ae0-9202-62e0f4af51ba
Google Play,참좋네요공부가쏙쏙잘들어와서참좋네요,5,2021-08-07,박박석한,https://play.google.com/store/apps/details?id=com.ringle&reviewId=ca3ef66a-3d1a-4a11-adf7-712a24c8ed0e
Google Play,설치가 안되고 자꾸할면튕기네요,1,2021-08-03,송이,https://play.google.com/store/apps/details?id=com.ringle&reviewId=90ad5e3a-472c-4ff6-80b6-fffd1ea9f499
Google Play,제발 업데이트 좀 그만 해요. 뭔 업데이트릉 이주마다 한 번씩 하나요????? 바뀌는 것도 없구만. 이번 업데이트는 특히 최악. 앱 삭제하고 다시 깔았는데도 아예 먹통이네...,1,2021-07-31,No Name,https://play.google.com/store/apps/details?id=com.ringle&reviewId=f2c15174-1c38-42e8-9bd4-220c04c57ef4
Google Play,"원어민 튜터링 서비스는 좋은데. 앱은 너무너무너무 느리고 불편해서 별 하나 깎았아요. 오늘은 아예 안 뜨네요. 느리고, 오류도 많고, UI는 엉뚱하고... 이 사실을 링글만 모르시는 것 같아요.",4,2021-07-30,soyun kim,https://play.google.com/store/apps/details?id=com.ringle&reviewId=60511b37-4be0-45a5-b61c-74523706bca7
Google Play,자꾸 업데이트 사항이 있다면서 플레이 스토어로 넘어와요. 지워서 다시 깔아봤는데도 똑같아요. 고쳐주세요!,3,2021-07-30,_먕미,https://play.google.com/store/apps/details?id=com.ringle&reviewId=807c7ef8-6f93-48d1-a381-61833fa415b6
Google Play,"40분씩 3번의 튜터링을 받았습니다. 자동 매칭된 선생님들이었는데도 모두가 만족스러웠습니다. 대학생들이 알바로 하는 거라 전문적인 피드백은 어렵지 않을까 생각했는데 기대의 몇배로 뛰어난 피드백을 받았습니다. 대화도 얼굴을 보고 하니 더욱 화기애애했고, 격려를 많이 해주고 틀린 문법, 단어도 찰떡같이 알아듣고 교정해줍니다. 당장 급한 영어인터뷰가 있어 대비하려고 3회분만 끊었는데 정기적으로 이용할 계획입니다. 주변에도 강추하겠습니다.",5,2021-07-13,JH JANG,https://play.google.com/store/apps/details?id=com.ringle&reviewId=5fd9ca66-cab6-4302-b690-9ba6548c6789
Google Play,링글 이용자 입니다 업데이트가 너무 자주됩니다 하지 않고 싶은 사람도 있는데 할 수 밖에 없는 구조로 짜놓으시고 계속 업뎃도 안돼서 폰도 껏다 켜보고 앱을 지워도 보고 다시 설치하려니까 또 깔리지도 않네요 이 부분만 해결되면 인터페이스도 편리하고 좋은 앱인데.. 너무 치명적이네요,2,2021-06-21,SY H,https://play.google.com/store/apps/details?id=com.ringle&reviewId=32de37bd-933c-4fbe-933d-a5a97ad78731
Google Play,해외명문대생과 지식도나누고 영어 배움이 있는 좋은 앱입니다,5,2021-06-17,DM Choi,https://play.google.com/store/apps/details?id=com.ringle&reviewId=863d137f-0234-4d85-8d10-98d0a9a69400
Google Play,링글 잘 쓰고 있습니다. 그런데 폰으로 접속하면 앱이 업데이트되어 홈 화면으로 이동한다는 안내창이 계속 뜨는데 이거 못 없애나요? 언제까지 매 접속마다 이걸 봐야 하죠...,4,2021-06-02,Hailey H,https://play.google.com/store/apps/details?id=com.ringle&reviewId=41c422bf-1e54-424a-a78e-b26b825659d1
Google Play,좋아요! 이렇게 좋은앱 첨인듯요,5,2021-05-22,문유선,https://play.google.com/store/apps/details?id=com.ringle&reviewId=c3cc97d1-7c3e-45f5-b8ef-d87fc5c59ded
Google Play,본문 읽기 화면에 북마크 기능 추가 부탁부탁드립니다^^ 유익한 프로그램 만들어 주셔서 감사합니다~ 덕분에 삶이 조금은 자신 있어졌어요ㅎ,4,2021-05-07,saranghae,https://play.google.com/store/apps/details?id=com.ringle&reviewId=4bac3ea3-ff72-4dd9-9cb7-c16a3f965e8e
Google Play,예약하려고 하면 앱이 계속 중단돼요. 튜터 다고르고 어떤 수업교재로 할건지 정하는 단계에서요,1,2021-04-06,djslsls fjfjdjs,https://play.google.com/store/apps/details?id=com.ringle&reviewId=4cb64393-7d8f-4723-b2eb-67bfc07c8049
Google Play,사용하는데 편합니다,5,2021-03-31,기백송,https://play.google.com/store/apps/details?id=com.ringle&reviewId=1a926d3c-3147-41c2-b04d-f25cac7a7d18
Google Play,"최근에 앱 업데이트가 다시 되면서, 다시 사용성이 좋아져서 별점 높여드립니다!, 이제 다시 속도도 빨라져서 예약도 잘 되네요.",5,2021-03-06,YongHun Jeong,https://play.google.com/store/apps/details?id=com.ringle&reviewId=2e171ec4-fcc9-46ac-9740-b82560de779f
